"","day","quarter","doq","gdp_gr","prediction_pmi_bench","prediction_news","se_pmi_bench","se_news","nowcast_number","mse_pmi_bench","mse_news","quarter_of_nc"
"1","2000-01-01",1999-10-01,1,1.64066708656837,1.00266211731799,1.13082605825487,0.40705034078818,0.259937874151768,1,0.338238722011572,0.367266139974069,2000-01-01
"2","2000-01-01",2000-01-01,1,0.362793408726374,1.01562521971842,1.00954353443008,0.426189373443148,0.418285725097754,2,0.355978953770562,0.403788941889503,2000-01-01
"3","2000-01-02",1999-10-01,2,1.64066708656837,1.00266211731799,1.13474288959107,0.40705034078818,0.255959293087126,1,0.338238722011572,0.366899806971101,2000-01-01
"4","2000-01-02",2000-01-01,2,0.362793408726374,1.01562521971842,1.00596994310938,0.426189373443148,0.41367605438094,2,0.355978953770562,0.40327881896244,2000-01-01
"5","2000-01-03",1999-10-01,3,1.64066708656837,1.00266211731799,1.13115795286072,0.40705034078818,0.259599557331515,1,0.338218438545127,0.366829418946509,2000-01-01
"6","2000-01-03",2000-01-01,3,0.362793408726374,1.01562521971842,1.00134877585761,0.426189373443148,0.407752956892105,2,0.356036844720778,0.403135058331626,2000-01-01
"7","2000-01-04",1999-10-01,4,1.64066708656837,1.00266211731799,1.13571707090755,0.40705034078818,0.254974518315865,1,0.338218438545127,0.366375447638624,2000-01-01
"8","2000-01-04",2000-01-01,4,0.362793408726374,1.01562521971842,0.999502316029712,0.426189373443148,0.40539823263941,2,0.356036844720778,0.402190402528417,2000-01-01
"9","2000-01-05",1999-10-01,5,1.64066708656837,1.00266211731799,1.1276500353372,0.40705034078818,0.263186494853927,1,0.338218438545127,0.366337903129309,2000-01-01
"10","2000-01-05",2000-01-01,5,0.362793408726374,1.01562521971842,0.996841079733432,0.426189373443148,0.402016449109474,2,0.356036844720778,0.401729513943384,2000-01-01
"11","2000-01-06",1999-10-01,6,1.64066708656837,1.00266211731799,1.12152930829245,0.40705034078818,0.269504032833254,1,0.338218438545127,0.366209055989897,2000-01-01
