"day","cci","quarter","cci_available"
2016-07-05,98,2016-07-01,0
2016-07-06,98,2016-07-01,0
2016-07-07,98,2016-07-01,0
2016-07-08,98,2016-07-01,0
2016-07-09,98,2016-07-01,0
2016-07-10,98,2016-07-01,0
2016-07-11,98,2016-07-01,0
2016-07-12,98,2016-07-01,0
2016-07-13,98,2016-07-01,0
2016-07-14,98,2016-07-01,0
2016-07-15,98,2016-07-01,0
2016-07-16,98,2016-07-01,0
2016-07-17,98,2016-07-01,0
2016-07-18,98,2016-07-01,0
2016-07-19,98,2016-07-01,0
2016-07-20,98,2016-07-01,0
2016-07-21,98,2016-07-01,0
2016-07-22,98,2016-07-01,0
2016-07-23,98,2016-07-01,0
2016-07-24,98,2016-07-01,0
2016-07-25,98,2016-07-01,0
2016-07-26,97.3,2016-07-01,1
2016-07-27,97.3,2016-07-01,1
2016-07-28,97.3,2016-07-01,1
2016-07-29,97.3,2016-07-01,1
2016-07-30,97.3,2016-07-01,1
2016-07-31,97.3,2016-07-01,1
2016-08-01,97.3,2016-07-01,1
2016-08-02,97.3,2016-07-01,1
2016-08-03,97.3,2016-07-01,1
2016-08-04,97.3,2016-07-01,1
2016-08-05,97.3,2016-07-01,1
2016-08-06,97.3,2016-07-01,1
2016-08-07,97.3,2016-07-01,1
2016-08-08,97.3,2016-07-01,1
2016-08-09,97.3,2016-07-01,1
2016-08-10,97.3,2016-07-01,1
2016-08-11,97.3,2016-07-01,1
2016-08-12,97.3,2016-07-01,1
2016-08-13,97.3,2016-07-01,1
2016-08-14,97.3,2016-07-01,1
2016-08-15,97.3,2016-07-01,1
2016-08-16,97.3,2016-07-01,1
2016-08-17,97.3,2016-07-01,1
2016-08-18,97.3,2016-07-01,1
2016-08-19,97.3,2016-07-01,1
2016-08-20,97.3,2016-07-01,1
2016-08-21,97.3,2016-07-01,1
2016-08-22,97.3,2016-07-01,1
2016-08-23,97.3,2016-07-01,1
2016-08-24,97.3,2016-07-01,1
2016-08-25,97.3,2016-07-01,1
2016-08-26,97.3,2016-07-01,1
2016-08-27,97.3,2016-07-01,1
2016-08-28,97.3,2016-07-01,1
2016-08-29,97.3,2016-07-01,1
2016-08-30,99.2,2016-07-01,2
2016-08-31,99.2,2016-07-01,2
2016-09-01,99.2,2016-07-01,2
2016-09-02,99.2,2016-07-01,2
2016-09-03,99.2,2016-07-01,2
2016-09-04,99.2,2016-07-01,2
2016-09-05,99.2,2016-07-01,2
2016-09-06,99.2,2016-07-01,2
2016-09-07,99.2,2016-07-01,2
2016-09-08,99.2,2016-07-01,2
2016-09-09,99.2,2016-07-01,2
2016-09-10,99.2,2016-07-01,2
2016-09-11,99.2,2016-07-01,2
2016-09-12,99.2,2016-07-01,2
2016-09-13,99.2,2016-07-01,2
2016-09-14,99.2,2016-07-01,2
2016-09-15,99.2,2016-07-01,2
2016-09-16,99.2,2016-07-01,2
2016-09-17,99.2,2016-07-01,2
2016-09-18,99.2,2016-07-01,2
2016-09-19,99.2,2016-07-01,2
2016-09-20,99.2,2016-07-01,2
2016-09-21,99.2,2016-07-01,2
2016-09-22,99.2,2016-07-01,2
2016-09-23,99.2,2016-07-01,2
2016-09-24,99.2,2016-07-01,2
2016-09-25,99.2,2016-07-01,2
2016-09-26,99.2,2016-07-01,2
2016-09-27,100.833333333333,2016-07-01,3
2016-09-28,100.833333333333,2016-07-01,3
2016-09-29,100.833333333333,2016-07-01,3
2016-09-30,100.833333333333,2016-07-01,3
2016-10-01,104.1,2016-10-01,0
2016-10-02,104.1,2016-10-01,0
2016-10-03,104.1,2016-10-01,0
2016-10-04,104.1,2016-10-01,0
2016-10-05,104.1,2016-10-01,0
2016-10-06,104.1,2016-10-01,0
2016-10-07,104.1,2016-10-01,0
2016-10-08,104.1,2016-10-01,0
2016-10-09,104.1,2016-10-01,0
2016-10-10,104.1,2016-10-01,0
2016-10-11,104.1,2016-10-01,0
2016-10-12,104.1,2016-10-01,0
2016-10-13,104.1,2016-10-01,0
2016-10-14,104.1,2016-10-01,0
2016-10-15,104.1,2016-10-01,0
2016-10-16,104.1,2016-10-01,0
2016-10-17,104.1,2016-10-01,0
2016-10-18,104.1,2016-10-01,0
2016-10-19,104.1,2016-10-01,0
2016-10-20,104.1,2016-10-01,0
2016-10-21,104.1,2016-10-01,0
2016-10-22,104.1,2016-10-01,0
2016-10-23,104.1,2016-10-01,0
2016-10-24,104.1,2016-10-01,0
2016-10-25,98.6,2016-10-01,1
2016-10-26,98.6,2016-10-01,1
2016-10-27,98.6,2016-10-01,1
2016-10-28,98.6,2016-10-01,1
2016-10-29,98.6,2016-10-01,1
2016-10-30,98.6,2016-10-01,1
2016-10-31,98.6,2016-10-01,1
2016-11-01,98.6,2016-10-01,1
2016-11-02,98.6,2016-10-01,1
2016-11-03,98.6,2016-10-01,1
2016-11-04,98.6,2016-10-01,1
2016-11-05,98.6,2016-10-01,1
2016-11-06,98.6,2016-10-01,1
2016-11-07,98.6,2016-10-01,1
2016-11-08,98.6,2016-10-01,1
2016-11-09,98.6,2016-10-01,1
2016-11-10,98.6,2016-10-01,1
2016-11-11,98.6,2016-10-01,1
2016-11-12,98.6,2016-10-01,1
2016-11-13,98.6,2016-10-01,1
2016-11-14,98.6,2016-10-01,1
2016-11-15,98.6,2016-10-01,1
2016-11-16,98.6,2016-10-01,1
2016-11-17,98.6,2016-10-01,1
2016-11-18,98.6,2016-10-01,1
2016-11-19,98.6,2016-10-01,1
2016-11-20,98.6,2016-10-01,1
2016-11-21,98.6,2016-10-01,1
2016-11-22,98.6,2016-10-01,1
2016-11-23,98.6,2016-10-01,1
2016-11-24,98.6,2016-10-01,1
2016-11-25,98.6,2016-10-01,1
2016-11-26,98.6,2016-10-01,1
2016-11-27,98.6,2016-10-01,1
2016-11-28,98.6,2016-10-01,1
2016-11-29,102.85,2016-10-01,2
2016-11-30,102.85,2016-10-01,2
2016-12-01,102.85,2016-10-01,2
2016-12-02,102.85,2016-10-01,2
2016-12-03,102.85,2016-10-01,2
2016-12-04,102.85,2016-10-01,2
2016-12-05,102.85,2016-10-01,2
2016-12-06,102.85,2016-10-01,2
2016-12-07,102.85,2016-10-01,2
2016-12-08,102.85,2016-10-01,2
2016-12-09,102.85,2016-10-01,2
2016-12-10,102.85,2016-10-01,2
2016-12-11,102.85,2016-10-01,2
2016-12-12,102.85,2016-10-01,2
2016-12-13,102.85,2016-10-01,2
2016-12-14,102.85,2016-10-01,2
2016-12-15,102.85,2016-10-01,2
2016-12-16,102.85,2016-10-01,2
2016-12-17,102.85,2016-10-01,2
2016-12-18,102.85,2016-10-01,2
2016-12-19,102.85,2016-10-01,2
2016-12-20,102.85,2016-10-01,2
2016-12-21,102.85,2016-10-01,2
2016-12-22,102.85,2016-10-01,2
2016-12-23,102.85,2016-10-01,2
2016-12-24,102.85,2016-10-01,2
2016-12-25,102.85,2016-10-01,2
2016-12-26,102.85,2016-10-01,2
2016-12-27,106.466666666667,2016-10-01,3
2016-12-28,106.466666666667,2016-10-01,3
2016-12-29,106.466666666667,2016-10-01,3
2016-12-30,106.466666666667,2016-10-01,3
2016-12-31,106.466666666667,2016-10-01,3
2017-01-01,113.7,2017-01-01,0
2017-01-02,113.7,2017-01-01,0
2017-01-03,113.7,2017-01-01,0
2017-01-04,113.7,2017-01-01,0
2017-01-05,113.7,2017-01-01,0
2017-01-06,113.7,2017-01-01,0
2017-01-07,113.7,2017-01-01,0
2017-01-08,113.7,2017-01-01,0
2017-01-09,113.7,2017-01-01,0
2017-01-10,113.7,2017-01-01,0
2017-01-11,113.7,2017-01-01,0
2017-01-12,113.7,2017-01-01,0
2017-01-13,113.7,2017-01-01,0
2017-01-14,113.7,2017-01-01,0
2017-01-15,113.7,2017-01-01,0
2017-01-16,113.7,2017-01-01,0
2017-01-17,113.7,2017-01-01,0
2017-01-18,113.7,2017-01-01,0
2017-01-19,113.7,2017-01-01,0
2017-01-20,113.7,2017-01-01,0
2017-01-21,113.7,2017-01-01,0
2017-01-22,113.7,2017-01-01,0
2017-01-23,113.7,2017-01-01,0
2017-01-24,113.7,2017-01-01,0
2017-01-25,113.7,2017-01-01,0
2017-01-26,113.7,2017-01-01,0
2017-01-27,113.7,2017-01-01,0
2017-01-28,113.7,2017-01-01,0
2017-01-29,113.7,2017-01-01,0
2017-01-30,113.7,2017-01-01,0
2017-01-31,111.8,2017-01-01,1
2017-02-01,111.8,2017-01-01,1
2017-02-02,111.8,2017-01-01,1
2017-02-03,111.8,2017-01-01,1
2017-02-04,111.8,2017-01-01,1
2017-02-05,111.8,2017-01-01,1
2017-02-06,111.8,2017-01-01,1
2017-02-07,111.8,2017-01-01,1
2017-02-08,111.8,2017-01-01,1
2017-02-09,111.8,2017-01-01,1
2017-02-10,111.8,2017-01-01,1
2017-02-11,111.8,2017-01-01,1
2017-02-12,111.8,2017-01-01,1
2017-02-13,111.8,2017-01-01,1
2017-02-14,111.8,2017-01-01,1
2017-02-15,111.8,2017-01-01,1
2017-02-16,111.8,2017-01-01,1
2017-02-17,111.8,2017-01-01,1
2017-02-18,111.8,2017-01-01,1
2017-02-19,111.8,2017-01-01,1
2017-02-20,111.8,2017-01-01,1
2017-02-21,111.8,2017-01-01,1
2017-02-22,111.8,2017-01-01,1
2017-02-23,111.8,2017-01-01,1
2017-02-24,111.8,2017-01-01,1
2017-02-25,111.8,2017-01-01,1
2017-02-26,111.8,2017-01-01,1
2017-02-27,111.8,2017-01-01,1
2017-02-28,113.3,2017-01-01,2
2017-03-01,113.3,2017-01-01,2
2017-03-02,113.3,2017-01-01,2
2017-03-03,113.3,2017-01-01,2
2017-03-04,113.3,2017-01-01,2
2017-03-05,113.3,2017-01-01,2
2017-03-06,113.3,2017-01-01,2
2017-03-07,113.3,2017-01-01,2
2017-03-08,113.3,2017-01-01,2
2017-03-09,113.3,2017-01-01,2
2017-03-10,113.3,2017-01-01,2
2017-03-11,113.3,2017-01-01,2
2017-03-12,113.3,2017-01-01,2
2017-03-13,113.3,2017-01-01,2
2017-03-14,113.3,2017-01-01,2
2017-03-15,113.3,2017-01-01,2
2017-03-16,113.3,2017-01-01,2
2017-03-17,113.3,2017-01-01,2
2017-03-18,113.3,2017-01-01,2
2017-03-19,113.3,2017-01-01,2
2017-03-20,113.3,2017-01-01,2
2017-03-21,113.3,2017-01-01,2
2017-03-22,113.3,2017-01-01,2
2017-03-23,113.3,2017-01-01,2
2017-03-24,113.3,2017-01-01,2
2017-03-25,113.3,2017-01-01,2
2017-03-26,113.3,2017-01-01,2
2017-03-27,113.3,2017-01-01,2
2017-03-28,117.4,2017-01-01,3
2017-03-29,117.4,2017-01-01,3
2017-03-30,117.4,2017-01-01,3
2017-03-31,117.4,2017-01-01,3
2017-04-01,125.6,2017-04-01,0
2017-04-02,125.6,2017-04-01,0
2017-04-03,125.6,2017-04-01,0
2017-04-04,125.6,2017-04-01,0
2017-04-05,125.6,2017-04-01,0
2017-04-06,125.6,2017-04-01,0
2017-04-07,125.6,2017-04-01,0
2017-04-08,125.6,2017-04-01,0
2017-04-09,125.6,2017-04-01,0
2017-04-10,125.6,2017-04-01,0
2017-04-11,125.6,2017-04-01,0
2017-04-12,125.6,2017-04-01,0
2017-04-13,125.6,2017-04-01,0
2017-04-14,125.6,2017-04-01,0
2017-04-15,125.6,2017-04-01,0
2017-04-16,125.6,2017-04-01,0
2017-04-17,125.6,2017-04-01,0
2017-04-18,125.6,2017-04-01,0
2017-04-19,125.6,2017-04-01,0
2017-04-20,125.6,2017-04-01,0
2017-04-21,125.6,2017-04-01,0
2017-04-22,125.6,2017-04-01,0
2017-04-23,125.6,2017-04-01,0
2017-04-24,125.6,2017-04-01,0
2017-04-25,120.3,2017-04-01,1
2017-04-26,120.3,2017-04-01,1
2017-04-27,120.3,2017-04-01,1
2017-04-28,120.3,2017-04-01,1
2017-04-29,120.3,2017-04-01,1
2017-04-30,120.3,2017-04-01,1
2017-05-01,120.3,2017-04-01,1
2017-05-02,120.3,2017-04-01,1
2017-05-03,120.3,2017-04-01,1
2017-05-04,120.3,2017-04-01,1
2017-05-05,120.3,2017-04-01,1
2017-05-06,120.3,2017-04-01,1
2017-05-07,120.3,2017-04-01,1
2017-05-08,120.3,2017-04-01,1
2017-05-09,120.3,2017-04-01,1
2017-05-10,120.3,2017-04-01,1
2017-05-11,120.3,2017-04-01,1
2017-05-12,120.3,2017-04-01,1
2017-05-13,120.3,2017-04-01,1
2017-05-14,120.3,2017-04-01,1
2017-05-15,120.3,2017-04-01,1
2017-05-16,120.3,2017-04-01,1
2017-05-17,120.3,2017-04-01,1
2017-05-18,120.3,2017-04-01,1
2017-05-19,120.3,2017-04-01,1
2017-05-20,120.3,2017-04-01,1
2017-05-21,120.3,2017-04-01,1
2017-05-22,120.3,2017-04-01,1
2017-05-23,120.3,2017-04-01,1
2017-05-24,120.3,2017-04-01,1
2017-05-25,120.3,2017-04-01,1
2017-05-26,120.3,2017-04-01,1
2017-05-27,120.3,2017-04-01,1
2017-05-28,120.3,2017-04-01,1
2017-05-29,120.3,2017-04-01,1
2017-05-30,119.1,2017-04-01,2
2017-05-31,119.1,2017-04-01,2
2017-06-01,119.1,2017-04-01,2
2017-06-02,119.1,2017-04-01,2
2017-06-03,119.1,2017-04-01,2
2017-06-04,119.1,2017-04-01,2
2017-06-05,119.1,2017-04-01,2
2017-06-06,119.1,2017-04-01,2
2017-06-07,119.1,2017-04-01,2
2017-06-08,119.1,2017-04-01,2
2017-06-09,119.1,2017-04-01,2
2017-06-10,119.1,2017-04-01,2
2017-06-11,119.1,2017-04-01,2
2017-06-12,119.1,2017-04-01,2
2017-06-13,119.1,2017-04-01,2
2017-06-14,119.1,2017-04-01,2
2017-06-15,119.1,2017-04-01,2
2017-06-16,119.1,2017-04-01,2
2017-06-17,119.1,2017-04-01,2
2017-06-18,119.1,2017-04-01,2
2017-06-19,119.1,2017-04-01,2
2017-06-20,119.1,2017-04-01,2
2017-06-21,119.1,2017-04-01,2
2017-06-22,119.1,2017-04-01,2
2017-06-23,119.1,2017-04-01,2
2017-06-24,119.1,2017-04-01,2
2017-06-25,119.1,2017-04-01,2
2017-06-26,119.1,2017-04-01,2
2017-06-27,119.033333333333,2017-04-01,3
2017-06-28,119.033333333333,2017-04-01,3
2017-06-29,119.033333333333,2017-04-01,3
2017-06-30,119.033333333333,2017-04-01,3
2017-07-01,118.9,2017-07-01,0
2017-07-02,118.9,2017-07-01,0
2017-07-03,118.9,2017-07-01,0
2017-07-04,118.9,2017-07-01,0
2017-07-05,118.9,2017-07-01,0
2017-07-06,118.9,2017-07-01,0
2017-07-07,118.9,2017-07-01,0
2017-07-08,118.9,2017-07-01,0
2017-07-09,118.9,2017-07-01,0
2017-07-10,118.9,2017-07-01,0
2017-07-11,118.9,2017-07-01,0
2017-07-12,118.9,2017-07-01,0
2017-07-13,118.9,2017-07-01,0
2017-07-14,118.9,2017-07-01,0
2017-07-15,118.9,2017-07-01,0
2017-07-16,118.9,2017-07-01,0
2017-07-17,118.9,2017-07-01,0
2017-07-18,118.9,2017-07-01,0
2017-07-19,118.9,2017-07-01,0
2017-07-20,118.9,2017-07-01,0
2017-07-21,118.9,2017-07-01,0
2017-07-22,118.9,2017-07-01,0
2017-07-23,118.9,2017-07-01,0
2017-07-24,118.9,2017-07-01,0
2017-07-25,121.1,2017-07-01,1
2017-07-26,121.1,2017-07-01,1
2017-07-27,121.1,2017-07-01,1
2017-07-28,121.1,2017-07-01,1
2017-07-29,121.1,2017-07-01,1
2017-07-30,121.1,2017-07-01,1
2017-07-31,121.1,2017-07-01,1
2017-08-01,121.1,2017-07-01,1
2017-08-02,121.1,2017-07-01,1
2017-08-03,121.1,2017-07-01,1
2017-08-04,121.1,2017-07-01,1
2017-08-05,121.1,2017-07-01,1
2017-08-06,121.1,2017-07-01,1
2017-08-07,121.1,2017-07-01,1
2017-08-08,121.1,2017-07-01,1
2017-08-09,121.1,2017-07-01,1
2017-08-10,121.1,2017-07-01,1
2017-08-11,121.1,2017-07-01,1
2017-08-12,121.1,2017-07-01,1
2017-08-13,121.1,2017-07-01,1
2017-08-14,121.1,2017-07-01,1
2017-08-15,121.1,2017-07-01,1
2017-08-16,121.1,2017-07-01,1
2017-08-17,121.1,2017-07-01,1
2017-08-18,121.1,2017-07-01,1
2017-08-19,121.1,2017-07-01,1
2017-08-20,121.1,2017-07-01,1
2017-08-21,121.1,2017-07-01,1
2017-08-22,121.1,2017-07-01,1
2017-08-23,121.1,2017-07-01,1
2017-08-24,121.1,2017-07-01,1
2017-08-25,121.1,2017-07-01,1
2017-08-26,121.1,2017-07-01,1
2017-08-27,121.1,2017-07-01,1
2017-08-28,121.1,2017-07-01,1
2017-08-29,122,2017-07-01,2
2017-08-30,122,2017-07-01,2
2017-08-31,122,2017-07-01,2
2017-09-01,122,2017-07-01,2
2017-09-02,122,2017-07-01,2
2017-09-03,122,2017-07-01,2
2017-09-04,122,2017-07-01,2
2017-09-05,122,2017-07-01,2
2017-09-06,122,2017-07-01,2
2017-09-07,122,2017-07-01,2
2017-09-08,122,2017-07-01,2
2017-09-09,122,2017-07-01,2
2017-09-10,122,2017-07-01,2
2017-09-11,122,2017-07-01,2
2017-09-12,122,2017-07-01,2
2017-09-13,122,2017-07-01,2
2017-09-14,122,2017-07-01,2
2017-09-15,122,2017-07-01,2
2017-09-16,122,2017-07-01,2
2017-09-17,122,2017-07-01,2
2017-09-18,122,2017-07-01,2
2017-09-19,122,2017-07-01,2
2017-09-20,122,2017-07-01,2
2017-09-21,122,2017-07-01,2
2017-09-22,122,2017-07-01,2
2017-09-23,122,2017-07-01,2
2017-09-24,122,2017-07-01,2
2017-09-25,122,2017-07-01,2
2017-09-26,121.266666666667,2017-07-01,3
2017-09-27,121.266666666667,2017-07-01,3
2017-09-28,121.266666666667,2017-07-01,3
2017-09-29,121.266666666667,2017-07-01,3
2017-09-30,121.266666666667,2017-07-01,3
2017-10-01,119.8,2017-10-01,0
2017-10-02,119.8,2017-10-01,0
2017-10-03,119.8,2017-10-01,0
2017-10-04,119.8,2017-10-01,0
2017-10-05,119.8,2017-10-01,0
2017-10-06,119.8,2017-10-01,0
2017-10-07,119.8,2017-10-01,0
2017-10-08,119.8,2017-10-01,0
2017-10-09,119.8,2017-10-01,0
2017-10-10,119.8,2017-10-01,0
2017-10-11,119.8,2017-10-01,0
2017-10-12,119.8,2017-10-01,0
2017-10-13,119.8,2017-10-01,0
2017-10-14,119.8,2017-10-01,0
2017-10-15,119.8,2017-10-01,0
2017-10-16,119.8,2017-10-01,0
2017-10-17,119.8,2017-10-01,0
2017-10-18,119.8,2017-10-01,0
2017-10-19,119.8,2017-10-01,0
2017-10-20,119.8,2017-10-01,0
2017-10-21,119.8,2017-10-01,0
2017-10-22,119.8,2017-10-01,0
2017-10-23,119.8,2017-10-01,0
2017-10-24,119.8,2017-10-01,0
2017-10-25,119.8,2017-10-01,0
2017-10-26,119.8,2017-10-01,0
2017-10-27,119.8,2017-10-01,0
2017-10-28,119.8,2017-10-01,0
2017-10-29,119.8,2017-10-01,0
2017-10-30,119.8,2017-10-01,0
2017-10-31,125.9,2017-10-01,1
2017-11-01,125.9,2017-10-01,1
2017-11-02,125.9,2017-10-01,1
2017-11-03,125.9,2017-10-01,1
2017-11-04,125.9,2017-10-01,1
2017-11-05,125.9,2017-10-01,1
2017-11-06,125.9,2017-10-01,1
2017-11-07,125.9,2017-10-01,1
2017-11-08,125.9,2017-10-01,1
2017-11-09,125.9,2017-10-01,1
2017-11-10,125.9,2017-10-01,1
2017-11-11,125.9,2017-10-01,1
2017-11-12,125.9,2017-10-01,1
2017-11-13,125.9,2017-10-01,1
2017-11-14,125.9,2017-10-01,1
2017-11-15,125.9,2017-10-01,1
2017-11-16,125.9,2017-10-01,1
2017-11-17,125.9,2017-10-01,1
2017-11-18,125.9,2017-10-01,1
2017-11-19,125.9,2017-10-01,1
2017-11-20,125.9,2017-10-01,1
2017-11-21,125.9,2017-10-01,1
2017-11-22,125.9,2017-10-01,1
2017-11-23,125.9,2017-10-01,1
2017-11-24,125.9,2017-10-01,1
2017-11-25,125.9,2017-10-01,1
2017-11-26,125.9,2017-10-01,1
2017-11-27,125.9,2017-10-01,1
2017-11-28,127.7,2017-10-01,2
2017-11-29,127.7,2017-10-01,2
2017-11-30,127.7,2017-10-01,2
2017-12-01,127.7,2017-10-01,2
2017-12-02,127.7,2017-10-01,2
2017-12-03,127.7,2017-10-01,2
2017-12-04,127.7,2017-10-01,2
2017-12-05,127.7,2017-10-01,2
2017-12-06,127.7,2017-10-01,2
2017-12-07,127.7,2017-10-01,2
2017-12-08,127.7,2017-10-01,2
2017-12-09,127.7,2017-10-01,2
2017-12-10,127.7,2017-10-01,2
2017-12-11,127.7,2017-10-01,2
2017-12-12,127.7,2017-10-01,2
2017-12-13,127.7,2017-10-01,2
2017-12-14,127.7,2017-10-01,2
2017-12-15,127.7,2017-10-01,2
2017-12-16,127.7,2017-10-01,2
2017-12-17,127.7,2017-10-01,2
2017-12-18,127.7,2017-10-01,2
2017-12-19,127.7,2017-10-01,2
2017-12-20,127.7,2017-10-01,2
2017-12-21,127.7,2017-10-01,2
2017-12-22,127.7,2017-10-01,2
2017-12-23,127.7,2017-10-01,2
2017-12-24,127.7,2017-10-01,2
2017-12-25,127.7,2017-10-01,2
2017-12-26,127.7,2017-10-01,2
2017-12-27,125.833333333333,2017-10-01,3
2017-12-28,125.833333333333,2017-10-01,3
2017-12-29,125.833333333333,2017-10-01,3
2017-12-30,125.833333333333,2017-10-01,3
2017-12-31,125.833333333333,2017-10-01,3
2018-01-01,122.1,2018-01-01,0
2018-01-02,122.1,2018-01-01,0
2018-01-03,122.1,2018-01-01,0
2018-01-04,122.1,2018-01-01,0
2018-01-05,122.1,2018-01-01,0
2018-01-06,122.1,2018-01-01,0
2018-01-07,122.1,2018-01-01,0
2018-01-08,122.1,2018-01-01,0
2018-01-09,122.1,2018-01-01,0
2018-01-10,122.1,2018-01-01,0
2018-01-11,122.1,2018-01-01,0
2018-01-12,122.1,2018-01-01,0
2018-01-13,122.1,2018-01-01,0
2018-01-14,122.1,2018-01-01,0
2018-01-15,122.1,2018-01-01,0
2018-01-16,122.1,2018-01-01,0
2018-01-17,122.1,2018-01-01,0
2018-01-18,122.1,2018-01-01,0
2018-01-19,122.1,2018-01-01,0
2018-01-20,122.1,2018-01-01,0
2018-01-21,122.1,2018-01-01,0
2018-01-22,122.1,2018-01-01,0
2018-01-23,122.1,2018-01-01,0
2018-01-24,122.1,2018-01-01,0
2018-01-25,122.1,2018-01-01,0
2018-01-26,122.1,2018-01-01,0
2018-01-27,122.1,2018-01-01,0
2018-01-28,122.1,2018-01-01,0
2018-01-29,122.1,2018-01-01,0
2018-01-30,125.4,2018-01-01,1
2018-01-31,125.4,2018-01-01,1
2018-02-01,125.4,2018-01-01,1
2018-02-02,125.4,2018-01-01,1
2018-02-03,125.4,2018-01-01,1
2018-02-04,125.4,2018-01-01,1
2018-02-05,125.4,2018-01-01,1
2018-02-06,125.4,2018-01-01,1
2018-02-07,125.4,2018-01-01,1
2018-02-08,125.4,2018-01-01,1
2018-02-09,125.4,2018-01-01,1
2018-02-10,125.4,2018-01-01,1
2018-02-11,125.4,2018-01-01,1
2018-02-12,125.4,2018-01-01,1
2018-02-13,125.4,2018-01-01,1
2018-02-14,125.4,2018-01-01,1
2018-02-15,125.4,2018-01-01,1
2018-02-16,125.4,2018-01-01,1
2018-02-17,125.4,2018-01-01,1
2018-02-18,125.4,2018-01-01,1
2018-02-19,125.4,2018-01-01,1
2018-02-20,125.4,2018-01-01,1
2018-02-21,125.4,2018-01-01,1
2018-02-22,125.4,2018-01-01,1
2018-02-23,125.4,2018-01-01,1
2018-02-24,125.4,2018-01-01,1
2018-02-25,125.4,2018-01-01,1
2018-02-26,125.4,2018-01-01,1
2018-02-27,128.1,2018-01-01,2
2018-02-28,128.1,2018-01-01,2
2018-03-01,128.1,2018-01-01,2
2018-03-02,128.1,2018-01-01,2
2018-03-03,128.1,2018-01-01,2
2018-03-04,128.1,2018-01-01,2
2018-03-05,128.1,2018-01-01,2
2018-03-06,128.1,2018-01-01,2
2018-03-07,128.1,2018-01-01,2
2018-03-08,128.1,2018-01-01,2
2018-03-09,128.1,2018-01-01,2
2018-03-10,128.1,2018-01-01,2
2018-03-11,128.1,2018-01-01,2
2018-03-12,128.1,2018-01-01,2
2018-03-13,128.1,2018-01-01,2
2018-03-14,128.1,2018-01-01,2
2018-03-15,128.1,2018-01-01,2
2018-03-16,128.1,2018-01-01,2
2018-03-17,128.1,2018-01-01,2
2018-03-18,128.1,2018-01-01,2
2018-03-19,128.1,2018-01-01,2
2018-03-20,128.1,2018-01-01,2
2018-03-21,128.1,2018-01-01,2
2018-03-22,128.1,2018-01-01,2
2018-03-23,128.1,2018-01-01,2
2018-03-24,128.1,2018-01-01,2
2018-03-25,128.1,2018-01-01,2
2018-03-26,128.1,2018-01-01,2
2018-03-27,127.966666666667,2018-01-01,3
2018-03-28,127.966666666667,2018-01-01,3
2018-03-29,127.966666666667,2018-01-01,3
2018-03-30,127.966666666667,2018-01-01,3
2018-03-31,127.966666666667,2018-01-01,3
2018-04-01,127.7,2018-04-01,0
2018-04-02,127.7,2018-04-01,0
2018-04-03,127.7,2018-04-01,0
2018-04-04,127.7,2018-04-01,0
2018-04-05,127.7,2018-04-01,0
2018-04-06,127.7,2018-04-01,0
2018-04-07,127.7,2018-04-01,0
2018-04-08,127.7,2018-04-01,0
2018-04-09,127.7,2018-04-01,0
2018-04-10,127.7,2018-04-01,0
2018-04-11,127.7,2018-04-01,0
2018-04-12,127.7,2018-04-01,0
2018-04-13,127.7,2018-04-01,0
2018-04-14,127.7,2018-04-01,0
2018-04-15,127.7,2018-04-01,0
2018-04-16,127.7,2018-04-01,0
2018-04-17,127.7,2018-04-01,0
2018-04-18,127.7,2018-04-01,0
2018-04-19,127.7,2018-04-01,0
2018-04-20,127.7,2018-04-01,0
2018-04-21,127.7,2018-04-01,0
2018-04-22,127.7,2018-04-01,0
2018-04-23,127.7,2018-04-01,0
2018-04-24,128.7,2018-04-01,1
2018-04-25,128.7,2018-04-01,1
2018-04-26,128.7,2018-04-01,1
2018-04-27,128.7,2018-04-01,1
2018-04-28,128.7,2018-04-01,1
2018-04-29,128.7,2018-04-01,1
2018-04-30,128.7,2018-04-01,1
2018-05-01,128.7,2018-04-01,1
2018-05-02,128.7,2018-04-01,1
2018-05-03,128.7,2018-04-01,1
2018-05-04,128.7,2018-04-01,1
2018-05-05,128.7,2018-04-01,1
2018-05-06,128.7,2018-04-01,1
2018-05-07,128.7,2018-04-01,1
2018-05-08,128.7,2018-04-01,1
2018-05-09,128.7,2018-04-01,1
2018-05-10,128.7,2018-04-01,1
2018-05-11,128.7,2018-04-01,1
2018-05-12,128.7,2018-04-01,1
2018-05-13,128.7,2018-04-01,1
2018-05-14,128.7,2018-04-01,1
2018-05-15,128.7,2018-04-01,1
2018-05-16,128.7,2018-04-01,1
2018-05-17,128.7,2018-04-01,1
2018-05-18,128.7,2018-04-01,1
2018-05-19,128.7,2018-04-01,1
2018-05-20,128.7,2018-04-01,1
2018-05-21,128.7,2018-04-01,1
2018-05-22,128.7,2018-04-01,1
2018-05-23,128.7,2018-04-01,1
2018-05-24,128.7,2018-04-01,1
2018-05-25,128.7,2018-04-01,1
2018-05-26,128.7,2018-04-01,1
2018-05-27,128.7,2018-04-01,1
2018-05-28,128.7,2018-04-01,1
2018-05-29,128.35,2018-04-01,2
2018-05-30,128.35,2018-04-01,2
2018-05-31,128.35,2018-04-01,2
2018-06-01,128.35,2018-04-01,2
2018-06-02,128.35,2018-04-01,2
2018-06-03,128.35,2018-04-01,2
