"day","quarter","pmi","pmi_available","News Sentiment","doq","gdp_gr"
2007-01-10,2007-01-01,51.4,0,0.316431432962418,10,0.30038406171311
2007-01-11,2007-01-01,51.4,0,0.316517978906631,11,0.30038406171311
2007-01-12,2007-01-01,51.4,0,0.328418910503387,12,0.30038406171311
2007-01-13,2007-01-01,51.4,0,0.336828708648682,13,0.30038406171311
2007-01-14,2007-01-01,51.4,0,0.336088597774506,14,0.30038406171311
2007-01-15,2007-01-01,51.4,0,0.298397064208984,15,0.30038406171311
2007-01-16,2007-01-01,51.4,0,0.317171394824982,16,0.30038406171311
2007-01-17,2007-01-01,51.4,0,0.316341668367386,17,0.30038406171311
2007-01-18,2007-01-01,51.4,0,0.317837029695511,18,0.30038406171311
2007-01-19,2007-01-01,51.4,0,0.2920241355896,19,0.30038406171311
2007-01-20,2007-01-01,51.4,0,0.301233917474747,20,0.30038406171311
2007-01-21,2007-01-01,51.4,0,0.313059210777283,21,0.30038406171311
2007-01-22,2007-01-01,51.4,0,0.317620515823364,22,0.30038406171311
2007-01-23,2007-01-01,51.4,0,0.315753579139709,23,0.30038406171311
2007-01-24,2007-01-01,51.4,0,0.315413594245911,24,0.30038406171311
2007-01-25,2007-01-01,51.4,0,0.309600830078125,25,0.30038406171311
2007-01-26,2007-01-01,51.4,0,0.301263630390167,26,0.30038406171311
2007-01-27,2007-01-01,51.4,0,0.291588187217712,27,0.30038406171311
2007-01-28,2007-01-01,51.4,0,0.293281465768814,28,0.30038406171311
2007-01-29,2007-01-01,51.4,0,0.29948103427887,29,0.30038406171311
2007-01-30,2007-01-01,51.4,0,0.297913581132889,30,0.30038406171311
2007-01-31,2007-01-01,51.4,0,0.298352211713791,31,0.30038406171311
2007-02-01,2007-01-01,49.3,1,0.306258112192154,32,0.30038406171311
2007-02-02,2007-01-01,49.3,1,0.291350811719894,33,0.30038406171311
2007-02-03,2007-01-01,49.3,1,0.289747387170792,34,0.30038406171311
2007-02-04,2007-01-01,49.3,1,0.293394327163696,35,0.30038406171311
2007-02-05,2007-01-01,49.3,1,0.287511259317398,36,0.30038406171311
2007-02-06,2007-01-01,49.3,1,0.282053023576736,37,0.30038406171311
2007-02-07,2007-01-01,49.3,1,0.295598030090332,38,0.30038406171311
2007-02-08,2007-01-01,49.3,1,0.308105736970901,39,0.30038406171311
2007-02-09,2007-01-01,49.3,1,0.295801281929016,40,0.30038406171311
2007-02-10,2007-01-01,49.3,1,0.295314699411392,41,0.30038406171311
2007-02-11,2007-01-01,49.3,1,0.296135812997818,42,0.30038406171311
2007-02-12,2007-01-01,49.3,1,0.304644823074341,43,0.30038406171311
2007-02-13,2007-01-01,49.3,1,0.299622088670731,44,0.30038406171311
2007-02-14,2007-01-01,49.3,1,0.291321933269501,45,0.30038406171311
2007-02-15,2007-01-01,49.3,1,0.283711493015289,46,0.30038406171311
2007-02-16,2007-01-01,49.3,1,0.284877479076385,47,0.30038406171311
2007-02-17,2007-01-01,49.3,1,0.275487333536148,48,0.30038406171311
2007-02-18,2007-01-01,49.3,1,0.276903808116913,49,0.30038406171311
2007-02-19,2007-01-01,49.3,1,0.290968209505081,50,0.30038406171311
2007-02-20,2007-01-01,49.3,1,0.285842001438141,51,0.30038406171311
